"Date_UTC","Extent","IAGA","GEOLON","GEOLAT","MAGON","MAGLAT","MLT","MCOLAT","IGRF_DECL","SZA","dbn_nez","dbe_nez","dbz_nez","dbn_geo","dbe_geo","dbz_geo"
"2003-01-04T07:00:00",60,"CLK",285,44.7,2.1,54.97,2.56,35.03,-14.31,147.82,-12.1,4.3,10,-10.7,7.2,10
"2003-01-04T08:00:00",60,"CLK",285,44.7,2.1,54.97,3.57,35.03,-14.31,138.16,-7.6,5,8,-6.1,6.7,8
"2003-01-04T09:00:00",60,"CLK",285,44.7,2.1,54.97,4.52,35.03,-14.31,127.69,-13.9,4.3,7.2,-12.4,7.6,7.2
"2003-01-04T10:00:00",60,"CLK",285,44.7,2.1,54.97,5.48,35.03,-14.31,117.05,-12.3,0.9,8.5,-11.7,3.9,8.5
"2003-01-04T11:00:00",60,"CLK",285,44.7,2.1,54.97,6.52,35.03,-14.31,106.59,-12.2,5,7.4,-10.6,7.8,7.4
"2003-01-04T12:00:00",60,"CLK",285,44.7,2.1,54.97,7.61,35.03,-14.31,96.63,-16.5,-2.3,9.2,-16.6,1.9,9.2
"2003-01-04T13:00:00",60,"CLK",285,44.7,2.1,54.97,8.67,35.03,-14.31,87.48,-14.9,1.8,11.5,-13.9,5.4,11.5
"2003-01-04T14:00:00",60,"CLK",285,44.7,2.1,54.97,9.68,35.03,-14.31,79.52,0,15,8.6,3.7,14.5,8.6
"2003-01-04T15:00:00",60,"CLK",285,44.7,2.1,54.97,10.61,35.03,-14.31,73.2,-9.5,4.6,6.9,-8,6.8,6.9
"2003-01-04T16:00:00",60,"CLK",285,44.7,2.1,54.97,11.46,35.03,-14.31,69.03,-18.8,15.1,5,-14.5,19.3,5
"2003-01-04T17:00:00",60,"CLK",285,44.7,2.1,54.97,12.28,35.03,-14.31,67.42,-17.2,21.3,8.4,-11.4,24.9,8.4
"2003-01-04T18:00:00",60,"CLK",285,44.7,2.1,54.97,13.14,35.03,-14.31,68.57,-12.4,7.6,7.1,-10.1,10.4,7.1
"2003-01-04T19:00:00",60,"CLK",285,44.7,2.1,54.97,14.07,35.03,-14.31,72.34,-23,6.3,6.8,-20.8,11.8,6.8
"2003-01-04T20:00:00",60,"CLK",285,44.7,2.1,54.97,15.03,35.03,-14.31,78.34,-16.7,6.4,6.4,-14.6,10.3,6.4
"2003-01-04T21:00:00",60,"CLK",285,44.7,2.1,54.97,15.99,35.03,-14.31,86.06,-9.1,1,6.2,-8.6,3.2,6.2
"2003-01-04T22:00:00",60,"CLK",285,44.7,2.1,54.97,16.97,35.03,-14.31,95.04,-7,2.4,3.8,-6.2,4.1,3.8
"2003-01-04T23:00:00",60,"CLK",285,44.7,2.1,54.97,17.96,35.03,-14.31,104.89,-6.3,14,5.8,-2.7,15.1,5.8
"2003-01-05T00:00:00",60,"CLK",285,44.7,2.1,54.97,18.95,35.03,-14.31,115.28,-7.3,-6.5,7.8,-8.7,-4.4,7.8
"2003-01-05T01:00:00",60,"CLK",285,44.7,2.1,54.97,19.97,35.03,-14.31,125.91,-10.3,4.5,5.5,-8.8,6.9,5.5
"2003-01-05T02:00:00",60,"CLK",285,44.7,2.1,54.97,21.05,35.03,-14.31,136.43,-5.1,-1.8,6.1,-5.3,-0.5,6.1
"2003-01-05T03:00:00",60,"CLK",285,44.7,2.1,54.97,22.16,35.03,-14.31,146.27,-3,6.5,6.2,-1.3,7,6.2
"2003-01-05T04:00:00",60,"CLK",285,44.7,2.1,54.97,23.24,35.03,-14.31,154.24,-4.1,5,5.5,-2.7,5.9,5.5
"2003-01-05T05:00:00",60,"CLK",285,44.7,2.1,54.97,0.33,35.03,-14.31,157.93,-9.5,-1.7,5.4,-9.6,0.7,5.4
"2003-01-05T06:00:00",60,"CLK",285,44.7,2.1,54.97,1.45,35.03,-14.31,155.26,-9.2,6.1,3.9,-7.4,8.2,3.9
"2003-01-05T07:00:00",60,"CLK",285,44.7,2.1,54.97,2.55,35.03,-14.31,147.8,-5.7,3,4.7,-4.8,4.4,4.7
"2003-01-05T08:00:00",60,"CLK",285,44.7,2.1,54.97,3.56,35.03,-14.31,138.17,-5.7,6.9,2.6,-3.8,8.1,2.6
"2003-01-05T09:00:00",60,"CLK",285,44.7,2.1,54.97,4.51,35.03,-14.31,127.71,-2.1,-0.9,3.1,-2.3,-0.4,3.1
"2003-01-05T10:00:00",60,"CLK",285,44.7,2.1,54.97,5.47,35.03,-14.31,117.06,-1.7,5,3,-0.4,5.2,3
"2003-01-05T11:00:00",60,"CLK",285,44.7,2.1,54.97,6.51,35.03,-14.31,106.6,-2.7,9.9,1.3,-0.2,10.3,1.3
"2003-01-05T12:00:00",60,"CLK",285,44.7,2.1,54.97,7.6,35.03,-14.31,96.63,-2.7,8.6,2.3,-0.5,9,2.3
"2003-01-05T13:00:00",60,"CLK",285,44.7,2.1,54.97,8.66,35.03,-14.31,87.46,-0.8,4.8,4.4,0.4,4.9,4.4
"2003-01-05T14:00:00",60,"CLK",285,44.7,2.1,54.97,9.67,35.03,-14.31,79.48,2,26.3,-6.5,8.5,25,-6.5
"2003-01-05T15:00:00",60,"CLK",285,44.7,2.1,54.97,10.6,35.03,-14.31,73.14,-4.1,3.1,-7.5,-3.2,4,-7.5
"2003-01-05T16:00:00",60,"CLK",285,44.7,2.1,54.97,11.46,35.03,-14.31,68.94,1.8,-5.8,1.9,0.3,-6.1,1.9
"2003-01-05T17:00:00",60,"CLK",285,44.7,2.1,54.97,12.28,35.03,-14.31,67.31,0.7,-3.8,-0.2,-0.2,-3.8,-0.2
"2003-01-05T18:00:00",60,"CLK",285,44.7,2.1,54.97,13.14,35.03,-14.31,68.45,5.1,-6,1.5,3.4,-7.1,1.5
"2003-01-05T19:00:00",60,"CLK",285,44.7,2.1,54.97,14.06,35.03,-14.31,72.2,1.2,4.8,1.6,2.4,4.4,1.6
"2003-01-05T20:00:00",60,"CLK",285,44.7,2.1,54.97,15.02,35.03,-14.31,78.19,-1.2,7.8,1.5,0.8,7.8,1.5
"2003-01-05T21:00:00",60,"CLK",285,44.7,2.1,54.97,15.99,35.03,-14.31,85.91,2.1,8.9,2.7,4.2,8.1,2.7
"2003-01-05T22:00:00",60,"CLK",285,44.7,2.1,54.97,16.97,35.03,-14.31,94.89,-9.4,9.5,4.9,-6.7,11.5,4.9
"2003-01-05T23:00:00",60,"CLK",285,44.7,2.1,54.97,17.95,35.03,-14.31,104.74,2,3.4,3.7,2.7,2.8,3.7
"2003-01-06T00:00:00",60,"CLK",285,44.7,2.1,54.97,18.94,35.03,-14.31,115.13,1.1,5,2.2,2.3,4.6,2.2
"2003-01-06T01:00:00",60,"CLK",285,44.7,2.1,54.97,19.97,35.03,-14.31,125.76,2,3.4,1.7,2.8,2.8,1.7
"2003-01-06T02:00:00",60,"CLK",285,44.7,2.1,54.97,21.05,35.03,-14.31,136.28,0,2.7,-0.9,0.7,2.6,-0.9
"2003-01-06T03:00:00",60,"CLK",285,44.7,2.1,54.97,22.15,35.03,-14.31,146.12,0.2,2.5,0.8,0.8,2.4,0.8
"2003-01-06T04:00:00",60,"CLK",285,44.7,2.1,54.97,23.23,35.03,-14.31,154.1,-0.8,2.7,1,-0.1,2.8,1
"2003-01-06T05:00:00",60,"CLK",285,44.7,2.1,54.97,0.32,35.03,-14.31,157.82,-1.6,-0.4,1.4,-1.7,0,1.4
"2003-01-06T06:00:00",60,"CLK",285,44.7,2.1,54.97,1.44,35.03,-14.31,155.19,-0.9,0.5,1.2,-0.8,0.7,1.2
"2003-01-06T07:00:00",60,"CLK",285,44.7,2.1,54.97,2.54,35.03,-14.31,147.78,-0.2,0,1.5,-0.2,0,1.5
"2003-01-06T08:00:00",60,"CLK",285,44.7,2.1,54.97,3.55,35.03,-14.31,138.16,-0.1,1.6,1.2,0.3,1.5,1.2
"2003-01-06T09:00:00",60,"CLK",285,44.7,2.1,54.97,4.5,35.03,-14.31,127.71,-1.1,0,1.9,-1.1,0.3,1.9
"2003-01-06T10:00:00",60,"CLK",285,44.7,2.1,54.97,5.46,35.03,-14.31,117.06,-2,-0.6,2.4,-2.1,-0.1,2.4
"2003-01-06T11:00:00",60,"CLK",285,44.7,2.1,54.97,6.5,35.03,-14.31,106.6,-0.2,0,1.8,-0.2,0.1,1.8
"2003-01-06T12:00:00",60,"CLK",285,44.7,2.1,54.97,7.59,35.03,-14.31,96.62,1.4,-1.9,2.7,0.9,-2.2,2.7
"2003-01-06T13:00:00",60,"CLK",285,44.7,2.1,54.97,8.65,35.03,-14.31,87.43,2.5,-0.7,3.8,2.2,-1.3,3.8
"2003-01-06T14:00:00",60,"CLK",285,44.7,2.1,54.97,9.66,35.03,-14.31,79.43,1,3.9,3,1.9,3.5,3
"2003-01-06T15:00:00",60,"CLK",285,44.7,2.1,54.97,10.6,35.03,-14.31,73.07,-5,2.8,5.1,-4.2,4,5.1
"2003-01-06T16:00:00",60,"CLK",285,44.7,2.1,54.97,11.45,35.03,-14.31,68.85,-5.9,-0.4,8.9,-5.8,1.1,8.9
"2003-01-06T17:00:00",60,"CLK",285,44.7,2.1,54.97,12.27,35.03,-14.31,67.2,-2.8,-0.3,8,-2.8,0.4,8
"2003-01-06T18:00:00",60,"CLK",285,44.7,2.1,54.97,13.13,35.03,-14.31,68.31,6.4,-4.8,7.2,5.1,-6.2,7.2
"2003-01-06T19:00:00",60,"CLK",285,44.7,2.1,54.97,14.06,35.03,-14.31,72.06,3.8,-7.1,8.4,1.9,-7.8,8.4
"2003-01-06T20:00:00",60,"CLK",285,44.7,2.1,54.97,15.02,35.03,-14.31,78.03,4.6,5,5.7,5.7,3.7,5.7
"2003-01-06T21:00:00",60,"CLK",285,44.7,2.1,54.97,15.98,35.03,-14.31,85.75,2.1,6.7,1.8,3.7,5.9,1.8
"2003-01-06T22:00:00",60,"CLK",285,44.7,2.1,54.97,16.96,35.03,-14.31,94.73,-3.1,0.2,1.7,-2.9,1,1.7
"2003-01-06T23:00:00",60,"CLK",285,44.7,2.1,54.97,17.95,35.03,-14.31,104.58,-0.1,0.8,3.7,0.1,0.7,3.7
"2003-01-07T00:00:00",60,"CLK",285,44.7,2.1,54.97,18.94,35.03,-14.31,114.97,-5.7,-3.7,3.4,-6.4,-2.2,3.4
"2003-01-07T01:00:00",60,"CLK",285,44.7,2.1,54.97,19.96,35.03,-14.31,125.6,-4.6,0.4,4.2,-4.3,1.5,4.2
"2003-01-07T02:00:00",60,"CLK",285,44.7,2.1,54.97,21.04,35.03,-14.31,136.12,-2.8,3.8,4,-1.8,4.4,4
"2003-01-07T03:00:00",60,"CLK",285,44.7,2.1,54.97,22.14,35.03,-14.31,145.96,-2.6,1.2,2.9,-2.3,1.8,2.9
"2003-01-07T04:00:00",60,"CLK",285,44.7,2.1,54.97,23.23,35.03,-14.31,153.94,-2.3,3,1.3,-1.5,3.4,1.3
"2003-01-07T05:00:00",60,"CLK",285,44.7,2.1,54.97,0.31,35.03,-14.31,157.69,-1.4,4.3,1.9,-0.3,4.5,1.9
"2003-01-07T06:00:00",60,"CLK",285,44.7,2.1,54.97,1.43,35.03,-14.31,155.12,-0.6,-18.2,-0.5,-5,-17.5,-0.5
"2003-01-07T07:00:00",60,"CLK",285,44.7,2.1,54.97,2.53,35.03,-14.31,147.75,-1.3,4.5,-0.7,-0.1,4.7,-0.7
"2003-01-07T08:00:00",60,"CLK",285,44.7,2.1,54.97,3.54,35.03,-14.31,138.16,-1.3,7.5,1.4,0.6,7.6,1.4
"2003-01-07T09:00:00",60,"CLK",285,44.7,2.1,54.97,4.49,35.03,-14.31,127.71,-0.8,6.4,1.3,0.8,6.4,1.3
"2003-01-07T10:00:00",60,"CLK",285,44.7,2.1,54.97,5.45,35.03,-14.31,117.06,-10.6,-0.9,0.1,-10.5,1.8,0.1
"2003-01-07T11:00:00",60,"CLK",285,44.7,2.1,54.97,6.49,35.03,-14.31,106.59,2.3,8.5,-1.3,4.4,7.7,-1.3
"2003-01-07T12:00:00",60,"CLK",285,44.7,2.1,54.97,7.58,35.03,-14.31,96.6,3.2,10.6,-0.9,5.7,9.5,-0.9
"2003-01-07T13:00:00",60,"CLK",285,44.7,2.1,54.97,8.64,35.03,-14.31,87.4,4.6,7.1,0.7,6.2,5.8,0.7
"2003-01-07T14:00:00",60,"CLK",285,44.7,2.1,54.97,9.65,35.03,-14.31,79.38,NA,NA,NA,NA,NA,NA
"2003-01-07T15:00:00",60,"CLK",285,44.7,2.1,54.97,10.59,35.03,-14.31,73,NA,NA,NA,NA,NA,NA
"2003-01-07T16:00:00",60,"CLK",285,44.7,2.1,54.97,11.44,35.03,-14.31,68.75,NA,NA,NA,NA,NA,NA
"2003-01-07T17:00:00",60,"CLK",285,44.7,2.1,54.97,12.27,35.03,-14.31,67.08,NA,NA,NA,NA,NA,NA
"2003-01-07T18:00:00",60,"CLK",285,44.7,2.1,54.97,13.13,35.03,-14.31,68.17,NA,NA,NA,NA,NA,NA
"2003-01-07T19:00:00",60,"CLK",285,44.7,2.1,54.97,14.05,35.03,-14.31,71.9,NA,NA,NA,NA,NA,NA
"2003-01-07T20:00:00",60,"CLK",285,44.7,2.1,54.97,15.01,35.03,-14.31,77.88,NA,NA,NA,NA,NA,NA
"2003-01-07T21:00:00",60,"CLK",285,44.7,2.1,54.97,15.98,35.03,-14.31,85.59,NA,NA,NA,NA,NA,NA
"2003-01-07T22:00:00",60,"CLK",285,44.7,2.1,54.97,16.96,35.03,-14.31,94.57,NA,NA,NA,NA,NA,NA
"2003-01-07T23:00:00",60,"CLK",285,44.7,2.1,54.97,17.94,35.03,-14.31,104.42,-14.6,-3.4,5.1,-15,0.3,5.1
"2003-01-08T00:00:00",60,"CLK",285,44.7,2.1,54.97,18.93,35.03,-14.31,114.81,-12.1,1,7,-11.5,4,7
"2003-01-08T01:00:00",60,"CLK",285,44.7,2.1,54.97,19.96,35.03,-14.31,125.44,-3.1,3.7,5.3,-2.1,4.4,5.3
"2003-01-08T02:00:00",60,"CLK",285,44.7,2.1,54.97,21.03,35.03,-14.31,135.96,-3.8,2,3.3,-3.2,2.9,3.3
"2003-01-08T03:00:00",60,"CLK",285,44.7,2.1,54.97,22.14,35.03,-14.31,145.8,-5.5,2.7,2.2,-4.7,4,2.2
"2003-01-08T04:00:00",60,"CLK",285,44.7,2.1,54.97,23.22,35.03,-14.31,153.78,-4.5,0.4,1.8,-4.3,1.5,1.8
"2003-01-08T05:00:00",60,"CLK",285,44.7,2.1,54.97,0.31,35.03,-14.31,157.56,-4.1,-2.1,2.4,-4.5,-1,2.4
"2003-01-08T06:00:00",60,"CLK",285,44.7,2.1,54.97,1.42,35.03,-14.31,155.04,-4.8,-2,2.5,-5.2,-0.7,2.5
"2003-01-08T07:00:00",60,"CLK",285,44.7,2.1,54.97,2.52,35.03,-14.31,147.72,-6.4,1.7,1.8,-5.8,3.2,1.8
"2003-01-08T08:00:00",60,"CLK",285,44.7,2.1,54.97,3.53,35.03,-14.31,138.14,-7,-1.2,2.3,-7.1,0.6,2.3
"2003-01-08T09:00:00",60,"CLK",285,44.7,2.1,54.97,4.48,35.03,-14.31,127.7,0,6.8,0.9,1.7,6.6,0.9
"2003-01-08T10:00:00",60,"CLK",285,44.7,2.1,54.97,5.44,35.03,-14.31,117.06,-1,1,4,-0.7,1.2,4
"2003-01-08T11:00:00",60,"CLK",285,44.7,2.1,54.97,6.48,35.03,-14.31,106.58,-3.3,0.8,3.2,-3,1.6,3.2
"2003-01-08T12:00:00",60,"CLK",285,44.7,2.1,54.97,7.57,35.03,-14.31,96.57,-2.9,2.5,2.5,-2.2,3.2,2.5
"2003-01-08T13:00:00",60,"CLK",285,44.7,2.1,54.97,8.63,35.03,-14.31,87.36,-5.1,5.3,3.7,-3.7,6.4,3.7
