"Date_UTC","Extent","IAGA","GEOLON","GEOLAT","MAGON","MAGLAT","MLT","MCOLAT","IGRF_DECL","SZA","dbn_nez","dbe_nez","dbz_nez","dbn_geo","dbe_geo","dbz_geo"
"2000-01-02T08:00:00",60,"CLK",285,44.7,1.93,55.18,3.59,34.82,-14.44,138.13,NA,NA,NA,NA,NA,NA
"2000-01-02T09:00:00",60,"CLK",285,44.7,1.93,55.18,4.53,34.82,-14.44,127.65,NA,NA,NA,NA,NA,NA
"2000-01-02T10:00:00",60,"CLK",285,44.7,1.93,55.18,5.5,34.82,-14.44,117,NA,NA,NA,NA,NA,NA
"2000-01-02T11:00:00",60,"CLK",285,44.7,1.93,55.18,6.55,34.82,-14.44,106.56,NA,NA,NA,NA,NA,NA
"2000-01-02T12:00:00",60,"CLK",285,44.7,1.93,55.18,7.63,34.82,-14.44,96.62,NA,NA,NA,NA,NA,NA
"2000-01-02T13:00:00",60,"CLK",285,44.7,1.93,55.18,8.7,34.82,-14.44,87.5,NA,NA,NA,NA,NA,NA
"2000-01-02T14:00:00",60,"CLK",285,44.7,1.93,55.18,9.7,34.82,-14.44,79.58,NA,NA,NA,NA,NA,NA
"2000-01-02T15:00:00",60,"CLK",285,44.7,1.93,55.18,10.62,34.82,-14.44,73.31,NA,NA,NA,NA,NA,NA
"2000-01-02T16:00:00",60,"CLK",285,44.7,1.93,55.18,11.47,34.82,-14.44,69.19,NA,NA,NA,NA,NA,NA
"2000-01-02T17:00:00",60,"CLK",285,44.7,1.93,55.18,12.29,34.82,-14.44,67.64,NA,NA,NA,NA,NA,NA
"2000-01-02T18:00:00",60,"CLK",285,44.7,1.93,55.18,13.15,34.82,-14.44,68.83,NA,NA,NA,NA,NA,NA
"2000-01-02T19:00:00",60,"CLK",285,44.7,1.93,55.18,14.08,34.82,-14.44,72.63,NA,NA,NA,NA,NA,NA
"2000-01-02T20:00:00",60,"CLK",285,44.7,1.93,55.18,15.04,34.82,-14.44,78.65,NA,NA,NA,NA,NA,NA
"2000-01-02T21:00:00",60,"CLK",285,44.7,1.93,55.18,16.01,34.82,-14.44,86.38,NA,NA,NA,NA,NA,NA
"2000-01-02T22:00:00",60,"CLK",285,44.7,1.93,55.18,16.98,34.82,-14.44,95.36,NA,NA,NA,NA,NA,NA
"2000-01-02T23:00:00",60,"CLK",285,44.7,1.93,55.18,17.97,34.82,-14.44,105.21,NA,NA,NA,NA,NA,NA
"2000-01-03T00:00:00",60,"CLK",285,44.7,1.93,55.18,18.96,34.82,-14.44,115.6,NA,NA,NA,NA,NA,NA
"2000-01-03T01:00:00",60,"CLK",285,44.7,1.93,55.18,19.98,34.82,-14.44,126.23,NA,NA,NA,NA,NA,NA
"2000-01-03T02:00:00",60,"CLK",285,44.7,1.93,55.18,21.07,34.82,-14.44,136.76,NA,NA,NA,NA,NA,NA
"2000-01-03T03:00:00",60,"CLK",285,44.7,1.93,55.18,22.17,34.82,-14.44,146.6,NA,NA,NA,NA,NA,NA
"2000-01-03T04:00:00",60,"CLK",285,44.7,1.93,55.18,23.26,34.82,-14.44,154.55,NA,NA,NA,NA,NA,NA
"2000-01-03T05:00:00",60,"CLK",285,44.7,1.93,55.18,0.36,34.82,-14.44,158.17,NA,NA,NA,NA,NA,NA
"2000-01-03T06:00:00",60,"CLK",285,44.7,1.93,55.18,1.47,34.82,-14.44,155.37,NA,NA,NA,NA,NA,NA
"2000-01-03T07:00:00",60,"CLK",285,44.7,1.93,55.18,2.57,34.82,-14.44,147.83,NA,NA,NA,NA,NA,NA
"2000-01-03T08:00:00",60,"CLK",285,44.7,1.93,55.18,3.58,34.82,-14.44,138.14,NA,NA,NA,NA,NA,NA
"2000-01-03T09:00:00",60,"CLK",285,44.7,1.93,55.18,4.53,34.82,-14.44,127.67,NA,NA,NA,NA,NA,NA
"2000-01-03T10:00:00",60,"CLK",285,44.7,1.93,55.18,5.49,34.82,-14.44,117.03,NA,NA,NA,NA,NA,NA
"2000-01-03T11:00:00",60,"CLK",285,44.7,1.93,55.18,6.53,34.82,-14.44,106.58,NA,NA,NA,NA,NA,NA
"2000-01-03T12:00:00",60,"CLK",285,44.7,1.93,55.18,7.62,34.82,-14.44,96.63,NA,NA,NA,NA,NA,NA
"2000-01-03T13:00:00",60,"CLK",285,44.7,1.93,55.18,8.69,34.82,-14.44,87.49,NA,NA,NA,NA,NA,NA
"2000-01-03T14:00:00",60,"CLK",285,44.7,1.93,55.18,9.69,34.82,-14.44,79.55,NA,NA,NA,NA,NA,NA
"2000-01-03T15:00:00",60,"CLK",285,44.7,1.93,55.18,10.62,34.82,-14.44,73.27,NA,NA,NA,NA,NA,NA
"2000-01-03T16:00:00",60,"CLK",285,44.7,1.93,55.18,11.46,34.82,-14.44,69.12,NA,NA,NA,NA,NA,NA
"2000-01-03T17:00:00",60,"CLK",285,44.7,1.93,55.18,12.28,34.82,-14.44,67.55,NA,NA,NA,NA,NA,NA
"2000-01-03T18:00:00",60,"CLK",285,44.7,1.93,55.18,13.14,34.82,-14.44,68.72,NA,NA,NA,NA,NA,NA
"2000-01-03T19:00:00",60,"CLK",285,44.7,1.93,55.18,14.07,34.82,-14.44,72.51,NA,NA,NA,NA,NA,NA
"2000-01-03T20:00:00",60,"CLK",285,44.7,1.93,55.18,15.03,34.82,-14.44,78.51,NA,NA,NA,NA,NA,NA
"2000-01-03T21:00:00",60,"CLK",285,44.7,1.93,55.18,16,34.82,-14.44,86.24,NA,NA,NA,NA,NA,NA
"2000-01-03T22:00:00",60,"CLK",285,44.7,1.93,55.18,16.98,34.82,-14.44,95.22,NA,NA,NA,NA,NA,NA
"2000-01-03T23:00:00",60,"CLK",285,44.7,1.93,55.18,17.96,34.82,-14.44,105.07,NA,NA,NA,NA,NA,NA
"2000-01-04T00:00:00",60,"CLK",285,44.7,1.93,55.18,18.95,34.82,-14.44,115.46,NA,NA,NA,NA,NA,NA
"2000-01-04T01:00:00",60,"CLK",285,44.7,1.93,55.18,19.98,34.82,-14.44,126.09,NA,NA,NA,NA,NA,NA
"2000-01-04T02:00:00",60,"CLK",285,44.7,1.93,55.18,21.06,34.82,-14.44,136.61,NA,NA,NA,NA,NA,NA
"2000-01-04T03:00:00",60,"CLK",285,44.7,1.93,55.18,22.16,34.82,-14.44,146.46,NA,NA,NA,NA,NA,NA
"2000-01-04T04:00:00",60,"CLK",285,44.7,1.93,55.18,23.25,34.82,-14.44,154.42,NA,NA,NA,NA,NA,NA
"2000-01-04T05:00:00",60,"CLK",285,44.7,1.93,55.18,0.35,34.82,-14.44,158.07,NA,NA,NA,NA,NA,NA
"2000-01-04T06:00:00",60,"CLK",285,44.7,1.93,55.18,1.46,34.82,-14.44,155.32,NA,NA,NA,NA,NA,NA
"2000-01-04T07:00:00",60,"CLK",285,44.7,1.93,55.18,2.56,34.82,-14.44,147.82,NA,NA,NA,NA,NA,NA
"2000-01-04T08:00:00",60,"CLK",285,44.7,1.93,55.18,3.58,34.82,-14.44,138.16,NA,NA,NA,NA,NA,NA
"2000-01-04T09:00:00",60,"CLK",285,44.7,1.93,55.18,4.52,34.82,-14.44,127.69,NA,NA,NA,NA,NA,NA
"2000-01-04T10:00:00",60,"CLK",285,44.7,1.93,55.18,5.48,34.82,-14.44,117.05,NA,NA,NA,NA,NA,NA
"2000-01-04T11:00:00",60,"CLK",285,44.7,1.93,55.18,6.52,34.82,-14.44,106.59,NA,NA,NA,NA,NA,NA
"2000-01-04T12:00:00",60,"CLK",285,44.7,1.93,55.18,7.61,34.82,-14.44,96.63,NA,NA,NA,NA,NA,NA
"2000-01-04T13:00:00",60,"CLK",285,44.7,1.93,55.18,8.68,34.82,-14.44,87.48,NA,NA,NA,NA,NA,NA
"2000-01-04T14:00:00",60,"CLK",285,44.7,1.93,55.18,9.68,34.82,-14.44,79.53,NA,NA,NA,NA,NA,NA
"2000-01-04T15:00:00",60,"CLK",285,44.7,1.93,55.18,10.61,34.82,-14.44,73.21,NA,NA,NA,NA,NA,NA
"2000-01-04T16:00:00",60,"CLK",285,44.7,1.93,55.18,11.45,34.82,-14.44,69.05,NA,NA,NA,NA,NA,NA
"2000-01-04T17:00:00",60,"CLK",285,44.7,1.93,55.18,12.28,34.82,-14.44,67.45,NA,NA,NA,NA,NA,NA
"2000-01-04T18:00:00",60,"CLK",285,44.7,1.93,55.17,13.14,34.83,-14.44,68.6,NA,NA,NA,NA,NA,NA
"2000-01-04T19:00:00",60,"CLK",285,44.7,1.93,55.17,14.06,34.83,-14.44,72.38,NA,NA,NA,NA,NA,NA
"2000-01-04T20:00:00",60,"CLK",285,44.7,1.93,55.17,15.03,34.83,-14.44,78.37,NA,NA,NA,NA,NA,NA
"2000-01-04T21:00:00",60,"CLK",285,44.7,1.93,55.17,15.99,34.83,-14.44,86.09,NA,NA,NA,NA,NA,NA
"2000-01-04T22:00:00",60,"CLK",285,44.7,1.93,55.17,16.97,34.83,-14.44,95.08,NA,NA,NA,NA,NA,NA
"2000-01-04T23:00:00",60,"CLK",285,44.7,1.93,55.17,17.96,34.83,-14.44,104.92,NA,NA,NA,NA,NA,NA
"2000-01-05T00:00:00",60,"CLK",285,44.7,1.93,55.17,18.95,34.83,-14.44,115.32,NA,NA,NA,NA,NA,NA
"2000-01-05T01:00:00",60,"CLK",285,44.7,1.93,55.17,19.97,34.83,-14.44,125.95,NA,NA,NA,NA,NA,NA
"2000-01-05T02:00:00",60,"CLK",285,44.7,1.93,55.17,21.05,34.83,-14.44,136.47,NA,NA,NA,NA,NA,NA
"2000-01-05T03:00:00",60,"CLK",285,44.7,1.93,55.17,22.16,34.83,-14.44,146.31,NA,NA,NA,NA,NA,NA
"2000-01-05T04:00:00",60,"CLK",285,44.7,1.93,55.17,23.24,34.83,-14.44,154.28,NA,NA,NA,NA,NA,NA
"2000-01-05T05:00:00",60,"CLK",285,44.7,1.93,55.17,0.34,34.83,-14.44,157.96,NA,NA,NA,NA,NA,NA
"2000-01-05T06:00:00",60,"CLK",285,44.7,1.93,55.17,1.45,34.83,-14.44,155.27,NA,NA,NA,NA,NA,NA
"2000-01-05T07:00:00",60,"CLK",285,44.7,1.93,55.17,2.55,34.83,-14.44,147.81,NA,NA,NA,NA,NA,NA
"2000-01-05T08:00:00",60,"CLK",285,44.7,1.93,55.17,3.57,34.83,-14.44,138.16,NA,NA,NA,NA,NA,NA
"2000-01-05T09:00:00",60,"CLK",285,44.7,1.93,55.17,4.51,34.83,-14.44,127.7,NA,NA,NA,NA,NA,NA
"2000-01-05T10:00:00",60,"CLK",285,44.7,1.93,55.17,5.47,34.83,-14.44,117.06,NA,NA,NA,NA,NA,NA
"2000-01-05T11:00:00",60,"CLK",285,44.7,1.93,55.17,6.51,34.83,-14.44,106.6,NA,NA,NA,NA,NA,NA
"2000-01-05T12:00:00",60,"CLK",285,44.7,1.93,55.17,7.6,34.83,-14.44,96.63,NA,NA,NA,NA,NA,NA
"2000-01-05T13:00:00",60,"CLK",285,44.7,1.93,55.17,8.67,34.83,-14.44,87.47,NA,NA,NA,NA,NA,NA
"2000-01-05T14:00:00",60,"CLK",285,44.7,1.93,55.17,9.67,34.83,-14.44,79.49,NA,NA,NA,NA,NA,NA
"2000-01-05T15:00:00",60,"CLK",285,44.7,1.93,55.17,10.6,34.83,-14.44,73.16,NA,NA,NA,NA,NA,NA
"2000-01-05T16:00:00",60,"CLK",285,44.7,1.93,55.17,11.45,34.83,-14.44,68.97,NA,NA,NA,NA,NA,NA
"2000-01-05T17:00:00",60,"CLK",285,44.7,1.93,55.17,12.27,34.83,-14.44,67.34,NA,NA,NA,NA,NA,NA
"2000-01-05T18:00:00",60,"CLK",285,44.7,1.93,55.17,13.13,34.83,-14.44,68.48,NA,NA,NA,NA,NA,NA
"2000-01-05T19:00:00",60,"CLK",285,44.7,1.93,55.17,14.06,34.83,-14.44,72.24,NA,NA,NA,NA,NA,NA
"2000-01-05T20:00:00",60,"CLK",285,44.7,1.93,55.17,15.02,34.83,-14.44,78.23,NA,NA,NA,NA,NA,NA
"2000-01-05T21:00:00",60,"CLK",285,44.7,1.93,55.17,15.99,34.83,-14.44,85.94,NA,NA,NA,NA,NA,NA
"2000-01-05T22:00:00",60,"CLK",285,44.7,1.93,55.17,16.97,34.83,-14.44,94.93,NA,NA,NA,NA,NA,NA
"2000-01-05T23:00:00",60,"CLK",285,44.7,1.93,55.17,17.95,34.83,-14.44,104.77,NA,NA,NA,NA,NA,NA
"2000-01-06T00:00:00",60,"CLK",285,44.7,1.93,55.17,18.94,34.83,-14.44,115.17,NA,NA,NA,NA,NA,NA
"2000-01-06T01:00:00",60,"CLK",285,44.7,1.93,55.17,19.96,34.83,-14.44,125.8,NA,NA,NA,NA,NA,NA
"2000-01-06T02:00:00",60,"CLK",285,44.7,1.93,55.17,21.04,34.83,-14.44,136.32,NA,NA,NA,NA,NA,NA
"2000-01-06T03:00:00",60,"CLK",285,44.7,1.93,55.17,22.15,34.83,-14.44,146.16,NA,NA,NA,NA,NA,NA
"2000-01-06T04:00:00",60,"CLK",285,44.7,1.93,55.17,23.23,34.83,-14.44,154.13,NA,NA,NA,NA,NA,NA
"2000-01-06T05:00:00",60,"CLK",285,44.7,1.93,55.17,0.33,34.83,-14.44,157.85,NA,NA,NA,NA,NA,NA
"2000-01-06T06:00:00",60,"CLK",285,44.7,1.93,55.17,1.44,34.83,-14.44,155.21,NA,NA,NA,NA,NA,NA
"2000-01-06T07:00:00",60,"CLK",285,44.7,1.93,55.17,2.54,34.83,-14.44,147.79,NA,NA,NA,NA,NA,NA
"2000-01-06T08:00:00",60,"CLK",285,44.7,1.93,55.17,3.56,34.83,-14.44,138.16,NA,NA,NA,NA,NA,NA
"2000-01-06T09:00:00",60,"CLK",285,44.7,1.93,55.17,4.5,34.83,-14.44,127.71,NA,NA,NA,NA,NA,NA
"2000-01-06T10:00:00",60,"CLK",285,44.7,1.93,55.17,5.46,34.83,-14.44,117.06,NA,NA,NA,NA,NA,NA
"2000-01-06T11:00:00",60,"CLK",285,44.7,1.93,55.17,6.5,34.83,-14.44,106.6,NA,NA,NA,NA,NA,NA
"2000-01-06T12:00:00",60,"CLK",285,44.7,1.93,55.17,7.59,34.83,-14.44,96.62,NA,NA,NA,NA,NA,NA
"2000-01-06T13:00:00",60,"CLK",285,44.7,1.93,55.17,8.66,34.83,-14.44,87.44,NA,NA,NA,NA,NA,NA
"2000-01-06T14:00:00",60,"CLK",285,44.7,1.93,55.17,9.66,34.83,-14.44,79.45,NA,NA,NA,NA,NA,NA
"2000-01-06T15:00:00",60,"CLK",285,44.7,1.93,55.17,10.59,34.83,-14.44,73.09,NA,NA,NA,NA,NA,NA
"2000-01-06T16:00:00",60,"CLK",285,44.7,1.93,55.17,11.44,34.83,-14.44,68.88,NA,NA,NA,NA,NA,NA
"2000-01-06T17:00:00",60,"CLK",285,44.7,1.93,55.17,12.26,34.83,-14.44,67.23,NA,NA,NA,NA,NA,NA
"2000-01-06T18:00:00",60,"CLK",285,44.7,1.93,55.17,13.13,34.83,-14.44,68.35,NA,NA,NA,NA,NA,NA
"2000-01-06T19:00:00",60,"CLK",285,44.7,1.93,55.17,14.05,34.83,-14.44,72.09,NA,NA,NA,NA,NA,NA
"2000-01-06T20:00:00",60,"CLK",285,44.7,1.93,55.17,15.01,34.83,-14.44,78.07,NA,NA,NA,NA,NA,NA
"2000-01-06T21:00:00",60,"CLK",285,44.7,1.93,55.17,15.98,34.83,-14.44,85.79,NA,NA,NA,NA,NA,NA
"2000-01-06T22:00:00",60,"CLK",285,44.7,1.93,55.17,16.96,34.83,-14.44,94.77,NA,NA,NA,NA,NA,NA
"2000-01-06T23:00:00",60,"CLK",285,44.7,1.93,55.17,17.95,34.83,-14.44,104.62,NA,NA,NA,NA,NA,NA
"2000-01-07T00:00:00",60,"CLK",285,44.7,1.93,55.17,18.94,34.83,-14.44,115.01,NA,NA,NA,NA,NA,NA
"2000-01-07T01:00:00",60,"CLK",285,44.7,1.93,55.17,19.96,34.83,-14.44,125.64,NA,NA,NA,NA,NA,NA
"2000-01-07T02:00:00",60,"CLK",285,44.7,1.93,55.17,21.04,34.83,-14.44,136.16,NA,NA,NA,NA,NA,NA
"2000-01-07T03:00:00",60,"CLK",285,44.7,1.93,55.17,22.14,34.83,-14.44,146,NA,NA,NA,NA,NA,NA
"2000-01-07T04:00:00",60,"CLK",285,44.7,1.93,55.17,23.23,34.83,-14.44,153.98,NA,NA,NA,NA,NA,NA
"2000-01-07T05:00:00",60,"CLK",285,44.7,1.93,55.17,0.32,34.83,-14.44,157.72,NA,NA,NA,NA,NA,NA
"2000-01-07T06:00:00",60,"CLK",285,44.7,1.93,55.17,1.43,34.83,-14.44,155.14,NA,NA,NA,NA,NA,NA
"2000-01-07T07:00:00",60,"CLK",285,44.7,1.93,55.17,2.53,34.83,-14.44,147.76,NA,NA,NA,NA,NA,NA
"2000-01-07T08:00:00",60,"CLK",285,44.7,1.93,55.17,3.55,34.83,-14.44,138.16,NA,NA,NA,NA,NA,NA
"2000-01-07T09:00:00",60,"CLK",285,44.7,1.93,55.17,4.49,34.83,-14.44,127.71,NA,NA,NA,NA,NA,NA
"2000-01-07T10:00:00",60,"CLK",285,44.7,1.93,55.17,5.45,34.83,-14.44,117.06,NA,NA,NA,NA,NA,NA
"2000-01-07T11:00:00",60,"CLK",285,44.7,1.93,55.17,6.49,34.83,-14.44,106.59,NA,NA,NA,NA,NA,NA
"2000-01-07T12:00:00",60,"CLK",285,44.7,1.93,55.17,7.58,34.83,-14.44,96.6,NA,NA,NA,NA,NA,NA
"2000-01-07T13:00:00",60,"CLK",285,44.7,1.93,55.17,8.65,34.83,-14.44,87.41,NA,NA,NA,NA,NA,NA
"2000-01-07T14:00:00",60,"CLK",285,44.7,1.93,55.17,9.65,34.83,-14.44,79.4,NA,NA,NA,NA,NA,NA
"2000-01-07T15:00:00",60,"CLK",285,44.7,1.93,55.17,10.58,34.83,-14.44,73.02,NA,NA,NA,NA,NA,NA
"2000-01-07T16:00:00",60,"CLK",285,44.7,1.93,55.17,11.43,34.83,-14.44,68.78,NA,NA,NA,NA,NA,NA
"2000-01-07T17:00:00",60,"CLK",285,44.7,1.93,55.17,12.26,34.83,-14.44,67.11,NA,NA,NA,NA,NA,NA
"2000-01-07T18:00:00",60,"CLK",285,44.7,1.93,55.17,13.12,34.83,-14.44,68.21,NA,NA,NA,NA,NA,NA
"2000-01-07T19:00:00",60,"CLK",285,44.7,1.93,55.17,14.05,34.83,-14.44,71.94,NA,NA,NA,NA,NA,NA
"2000-01-07T20:00:00",60,"CLK",285,44.7,1.93,55.17,15.01,34.83,-14.44,77.92,NA,NA,NA,NA,NA,NA
"2000-01-07T21:00:00",60,"CLK",285,44.7,1.93,55.17,15.98,34.83,-14.44,85.63,NA,NA,NA,NA,NA,NA
"2000-01-07T22:00:00",60,"CLK",285,44.7,1.93,55.17,16.96,34.83,-14.44,94.61,NA,NA,NA,NA,NA,NA
"2000-01-07T23:00:00",60,"CLK",285,44.7,1.93,55.17,17.94,34.83,-14.44,104.46,NA,NA,NA,NA,NA,NA
"2000-01-08T00:00:00",60,"CLK",285,44.7,1.93,55.17,18.93,34.83,-14.44,114.85,NA,NA,NA,NA,NA,NA
"2000-01-08T01:00:00",60,"CLK",285,44.7,1.93,55.17,19.95,34.83,-14.44,125.49,NA,NA,NA,NA,NA,NA
"2000-01-08T02:00:00",60,"CLK",285,44.7,1.93,55.17,21.03,34.83,-14.44,136,NA,NA,NA,NA,NA,NA
"2000-01-08T03:00:00",60,"CLK",285,44.7,1.93,55.17,22.13,34.83,-14.44,145.84,NA,NA,NA,NA,NA,NA
"2000-01-08T04:00:00",60,"CLK",285,44.7,1.93,55.17,23.22,34.83,-14.44,153.82,NA,NA,NA,NA,NA,NA
"2000-01-08T05:00:00",60,"CLK",285,44.7,1.93,55.17,0.31,34.83,-14.44,157.59,NA,NA,NA,NA,NA,NA
"2000-01-08T06:00:00",60,"CLK",285,44.7,1.93,55.17,1.42,34.83,-14.44,155.06,NA,NA,NA,NA,NA,NA
"2000-01-08T07:00:00",60,"CLK",285,44.7,1.93,55.17,2.52,34.83,-14.44,147.73,NA,NA,NA,NA,NA,NA
"2000-01-08T08:00:00",60,"CLK",285,44.7,1.93,55.17,3.54,34.83,-14.44,138.14,NA,NA,NA,NA,NA,NA
"2000-01-08T09:00:00",60,"CLK",285,44.7,1.93,55.17,4.48,34.83,-14.44,127.71,NA,NA,NA,NA,NA,NA
"2000-01-08T10:00:00",60,"CLK",285,44.7,1.93,55.17,5.44,34.83,-14.44,117.06,NA,NA,NA,NA,NA,NA
"2000-01-08T11:00:00",60,"CLK",285,44.7,1.93,55.17,6.48,34.83,-14.44,106.58,NA,NA,NA,NA,NA,NA
"2000-01-08T12:00:00",60,"CLK",285,44.7,1.93,55.17,7.57,34.83,-14.44,96.58,NA,NA,NA,NA,NA,NA
"2000-01-08T13:00:00",60,"CLK",285,44.7,1.93,55.17,8.64,34.83,-14.44,87.37,NA,NA,NA,NA,NA,NA
"2000-01-08T14:00:00",60,"CLK",285,44.7,1.93,55.17,9.64,34.83,-14.44,79.34,NA,NA,NA,NA,NA,NA
"2000-01-08T15:00:00",60,"CLK",285,44.7,1.93,55.17,10.57,34.83,-14.44,72.94,NA,NA,NA,NA,NA,NA
"2000-01-08T16:00:00",60,"CLK",285,44.7,1.93,55.17,11.43,34.83,-14.44,68.67,NA,NA,NA,NA,NA,NA
"2000-01-08T17:00:00",60,"CLK",285,44.7,1.93,55.17,12.25,34.83,-14.44,66.98,NA,NA,NA,NA,NA,NA
"2000-01-08T18:00:00",60,"CLK",285,44.7,1.93,55.17,13.12,34.83,-14.44,68.06,NA,NA,NA,NA,NA,NA
"2000-01-08T19:00:00",60,"CLK",285,44.7,1.93,55.17,14.04,34.83,-14.44,71.79,NA,NA,NA,NA,NA,NA
"2000-01-08T20:00:00",60,"CLK",285,44.7,1.93,55.17,15.01,34.83,-14.44,77.75,NA,NA,NA,NA,NA,NA
"2000-01-08T21:00:00",60,"CLK",285,44.7,1.93,55.17,15.97,34.83,-14.44,85.47,NA,NA,NA,NA,NA,NA
"2000-01-08T22:00:00",60,"CLK",285,44.7,1.93,55.17,16.95,34.83,-14.44,94.45,NA,NA,NA,NA,NA,NA
"2000-01-08T23:00:00",60,"CLK",285,44.7,1.93,55.17,17.94,34.83,-14.44,104.3,NA,NA,NA,NA,NA,NA
"2000-01-09T00:00:00",60,"CLK",285,44.7,1.93,55.17,18.93,34.83,-14.44,114.69,NA,NA,NA,NA,NA,NA
"2000-01-09T01:00:00",60,"CLK",285,44.7,1.93,55.17,19.95,34.83,-14.44,125.33,NA,NA,NA,NA,NA,NA
"2000-01-09T02:00:00",60,"CLK",285,44.7,1.93,55.17,21.03,34.83,-14.44,135.84,NA,NA,NA,NA,NA,NA
"2000-01-09T03:00:00",60,"CLK",285,44.7,1.93,55.17,22.13,34.83,-14.44,145.68,NA,NA,NA,NA,NA,NA
"2000-01-09T04:00:00",60,"CLK",285,44.7,1.93,55.17,23.21,34.83,-14.44,153.66,NA,NA,NA,NA,NA,NA
