"Date_UTC","Extent","IAGA","GEOLON","GEOLAT","MAGON","MAGLAT","MLT","MCOLAT","IGRF_DECL","SZA","dbn_nez","dbe_nez","dbz_nez","dbn_geo","dbe_geo","dbz_geo"
"2002-01-01T00:00:00",60,"CLK",285,44.7,2.04,55.04,18.97,34.96,-14.35,115.81,-6.3,4.8,22.4,-4.9,6.2,22.4
"2002-01-01T01:00:00",60,"CLK",285,44.7,2.04,55.04,20,34.96,-14.35,126.44,-7.6,4.1,16.1,-6.3,5.9,16.1
"2002-01-01T02:00:00",60,"CLK",285,44.7,2.04,55.04,21.08,34.96,-14.35,136.96,-6.8,-1,16.3,-6.9,0.7,16.3
"2002-01-01T03:00:00",60,"CLK",285,44.7,2.04,55.04,22.19,34.96,-14.35,146.8,-16.3,3,19.3,-15,7,19.3
"2002-01-01T04:00:00",60,"CLK",285,44.7,2.04,55.04,23.27,34.96,-14.35,154.74,-24.6,7.7,19.4,-21.9,13.5,19.4
"2002-01-01T05:00:00",60,"CLK",285,44.7,2.04,55.04,0.37,34.96,-14.35,158.3,-24.1,3.3,22.5,-22.6,9.2,22.5
"2002-01-01T06:00:00",60,"CLK",285,44.7,2.04,55.04,1.49,34.96,-14.35,155.42,-13.6,7.7,18.3,-11.3,10.9,18.3
"2002-01-01T07:00:00",60,"CLK",285,44.7,2.04,55.04,2.59,34.96,-14.35,147.82,-9.9,7.2,15.6,-7.7,9.5,15.6
"2002-01-01T08:00:00",60,"CLK",285,44.7,2.04,55.04,3.6,34.96,-14.35,138.11,-7.5,13.9,8.6,-3.8,15.3,8.6
"2002-01-01T09:00:00",60,"CLK",285,44.7,2.04,55.04,4.54,34.96,-14.35,127.63,-10.4,4.1,10.6,-9,6.5,10.6
"2002-01-01T10:00:00",60,"CLK",285,44.7,2.04,55.04,5.51,34.96,-14.35,116.99,-11.9,2,10.7,-11,4.9,10.7
"2002-01-01T11:00:00",60,"CLK",285,44.7,2.04,55.04,6.55,34.96,-14.35,106.55,-13.7,-2.8,8.9,-14,0.7,8.9
"2002-01-01T12:00:00",60,"CLK",285,44.7,2.04,55.04,7.64,34.96,-14.35,96.61,-8.4,5.8,10.4,-6.7,7.7,10.4
"2002-01-01T13:00:00",60,"CLK",285,44.7,2.04,55.04,8.7,34.96,-14.35,87.5,-2.3,11.3,11.5,0.6,11.5,11.5
"2002-01-01T14:00:00",60,"CLK",285,44.7,2.04,55.04,9.71,34.96,-14.35,79.59,-7.1,8.3,10.3,-4.8,9.8,10.3
"2002-01-01T15:00:00",60,"CLK",285,44.7,2.04,55.04,10.63,34.96,-14.35,73.33,-8.8,5.3,9.7,-7.2,7.3,9.7
"2002-01-01T16:00:00",60,"CLK",285,44.7,2.04,55.04,11.48,34.96,-14.35,69.22,-4.3,5.8,9.1,-2.7,6.7,9.1
"2002-01-01T17:00:00",60,"CLK",285,44.7,2.04,55.04,12.3,34.96,-14.35,67.68,-5.3,7.2,2.1,-3.3,8.3,2.1
"2002-01-01T18:00:00",60,"CLK",285,44.7,2.04,55.04,13.16,34.96,-14.35,68.88,-6.7,4.9,3.4,-5.3,6.4,3.4
"2002-01-01T19:00:00",60,"CLK",285,44.7,2.04,55.04,14.08,34.96,-14.35,72.69,-13.4,2.1,10.5,-12.5,5.3,10.5
"2002-01-01T20:00:00",60,"CLK",285,44.7,2.04,55.04,15.04,34.96,-14.35,78.71,-3.4,8.7,11.4,-1.2,9.2,11.4
"2002-01-01T21:00:00",60,"CLK",285,44.7,2.04,55.04,16.01,34.96,-14.35,86.45,1.8,8.2,9.2,3.7,7.5,9.2
"2002-01-01T22:00:00",60,"CLK",285,44.7,2.04,55.04,16.99,34.96,-14.35,95.43,-5.9,3.1,7.7,-4.9,4.5,7.7
"2002-01-01T23:00:00",60,"CLK",285,44.7,2.04,55.04,17.97,34.96,-14.35,105.28,-2.7,-2.9,11.4,-3.3,-2.2,11.4
"2002-01-02T00:00:00",60,"CLK",285,44.7,2.04,55.04,18.96,34.96,-14.35,115.67,-2.9,-7.3,14.3,-4.7,-6.3,14.3
"2002-01-02T01:00:00",60,"CLK",285,44.7,2.04,55.04,19.99,34.96,-14.35,126.3,-0.1,-2.9,12.2,-0.8,-2.8,12.2
"2002-01-02T02:00:00",60,"CLK",285,44.7,2.04,55.04,21.07,34.96,-14.35,136.83,4.5,1.9,11.1,4.8,0.7,11.1
"2002-01-02T03:00:00",60,"CLK",285,44.7,2.04,55.04,22.18,34.96,-14.35,146.67,2.5,5.5,10.1,3.8,4.7,10.1
"2002-01-02T04:00:00",60,"CLK",285,44.7,2.04,55.04,23.26,34.96,-14.35,154.62,1.5,2.3,8.9,2,1.9,8.9
"2002-01-02T05:00:00",60,"CLK",285,44.7,2.04,55.04,0.36,34.96,-14.35,158.22,-0.7,-1.8,9.2,-1.2,-1.6,9.2
"2002-01-02T06:00:00",60,"CLK",285,44.7,2.04,55.04,1.48,34.96,-14.35,155.39,-3.7,-3.1,11.8,-4.4,-2.1,11.8
"2002-01-02T07:00:00",60,"CLK",285,44.7,2.04,55.04,2.58,34.96,-14.35,147.83,-0.2,3.7,10,0.7,3.6,10
"2002-01-02T08:00:00",60,"CLK",285,44.7,2.04,55.04,3.59,34.96,-14.35,138.14,0.4,3.8,9.1,1.3,3.6,9.1
"2002-01-02T09:00:00",60,"CLK",285,44.7,2.04,55.04,4.53,34.96,-14.35,127.66,-1.2,3.9,9,-0.2,4.1,9
"2002-01-02T10:00:00",60,"CLK",285,44.7,2.04,55.04,5.5,34.96,-14.35,117.02,0.1,1.4,8.9,0.4,1.4,8.9
"2002-01-02T11:00:00",60,"CLK",285,44.7,2.04,55.04,6.54,34.96,-14.35,106.57,-3.7,6.7,7.2,-2,7.4,7.2
"2002-01-02T12:00:00",60,"CLK",285,44.7,2.05,55.04,7.63,34.96,-14.35,96.63,-3.4,1.8,7.5,-2.9,2.6,7.5
"2002-01-02T13:00:00",60,"CLK",285,44.7,2.05,55.04,8.69,34.96,-14.35,87.5,-9.8,17.5,3.7,-5.1,19.4,3.7
"2002-01-02T14:00:00",60,"CLK",285,44.7,2.05,55.04,9.7,34.96,-14.35,79.57,-3.6,5.9,5.5,-2,6.6,5.5
"2002-01-02T15:00:00",60,"CLK",285,44.7,2.05,55.04,10.63,34.96,-14.35,73.29,-1.7,4.6,5.8,-0.6,4.9,5.8
"2002-01-02T16:00:00",60,"CLK",285,44.7,2.05,55.04,11.47,34.96,-14.35,69.16,-8.6,1.9,1.4,-7.8,4,1.4
"2002-01-02T17:00:00",60,"CLK",285,44.7,2.05,55.04,12.29,34.96,-14.35,67.59,-16.8,4.3,5.3,-15.2,8.4,5.3
"2002-01-02T18:00:00",60,"CLK",285,44.7,2.05,55.04,13.15,34.96,-14.35,68.78,-3,-13.3,8.3,-6.2,-12.2,8.3
"2002-01-02T19:00:00",60,"CLK",285,44.7,2.05,55.04,14.08,34.96,-14.35,72.57,0.7,-11,9,-2.1,-10.8,9
"2002-01-02T20:00:00",60,"CLK",285,44.7,2.05,55.04,15.04,34.96,-14.35,78.58,-2.5,-4.8,9.3,-3.6,-4.1,9.3
"2002-01-02T21:00:00",60,"CLK",285,44.7,2.05,55.04,16,34.96,-14.35,86.31,-5.2,-2.3,7.4,-5.6,-0.9,7.4
"2002-01-02T22:00:00",60,"CLK",285,44.7,2.05,55.04,16.98,34.96,-14.35,95.29,-1.9,-5.2,7.5,-3.2,-4.6,7.5
"2002-01-02T23:00:00",60,"CLK",285,44.7,2.05,55.04,17.97,34.96,-14.35,105.14,1.3,2,8.1,1.7,1.6,8.1
"2002-01-03T00:00:00",60,"CLK",285,44.7,2.05,55.04,18.96,34.96,-14.35,115.53,-2.2,0.8,9.2,-2,1.3,9.2
"2002-01-03T01:00:00",60,"CLK",285,44.7,2.05,55.04,19.98,34.96,-14.35,126.16,-6.4,1.4,7.8,-5.8,2.9,7.8
"2002-01-03T02:00:00",60,"CLK",285,44.7,2.05,55.04,21.07,34.96,-14.35,136.68,-6.7,-1,6.8,-6.8,0.7,6.8
"2002-01-03T03:00:00",60,"CLK",285,44.7,2.05,55.04,22.17,34.96,-14.35,146.53,-2.5,0,6.9,-2.4,0.6,6.9
"2002-01-03T04:00:00",60,"CLK",285,44.7,2.05,55.04,23.26,34.96,-14.35,154.49,-3.8,0,6.9,-3.6,1,6.9
"2002-01-03T05:00:00",60,"CLK",285,44.7,2.05,55.04,0.35,34.96,-14.35,158.12,-0.6,-1.6,7.2,-1,-1.4,7.2
"2002-01-03T06:00:00",60,"CLK",285,44.7,2.05,55.04,1.47,34.96,-14.35,155.35,-0.6,-3.2,6.6,-1.4,-3,6.6
"2002-01-03T07:00:00",60,"CLK",285,44.7,2.05,55.04,2.57,34.96,-14.35,147.82,2.4,1.5,5.8,2.7,0.9,5.8
"2002-01-03T08:00:00",60,"CLK",285,44.7,2.05,55.04,3.58,34.96,-14.35,138.15,-0.6,-0.8,5.9,-0.8,-0.6,5.9
"2002-01-03T09:00:00",60,"CLK",285,44.7,2.05,55.04,4.52,34.96,-14.35,127.68,0.8,3.4,5.4,1.6,3.1,5.4
"2002-01-03T10:00:00",60,"CLK",285,44.7,2.05,55.04,5.49,34.96,-14.35,117.04,0.1,-3.8,5.5,-0.8,-3.7,5.5
"2002-01-03T11:00:00",60,"CLK",285,44.7,2.05,55.04,6.53,34.96,-14.35,106.59,1,0.5,5.3,1.1,0.2,5.3
"2002-01-03T12:00:00",60,"CLK",285,44.7,2.05,55.04,7.62,34.96,-14.35,96.63,2.8,-1.1,6.6,2.5,-1.7,6.6
"2002-01-03T13:00:00",60,"CLK",285,44.7,2.05,55.04,8.68,34.96,-14.35,87.49,2.4,5,6.8,3.6,4.2,6.8
"2002-01-03T14:00:00",60,"CLK",285,44.7,2.05,55.04,9.69,34.96,-14.35,79.54,-3.2,4.4,6.3,-2,5.1,6.3
"2002-01-03T15:00:00",60,"CLK",285,44.7,2.05,55.04,10.62,34.96,-14.35,73.24,-8,-0.1,11.2,-7.8,1.9,11.2
"2002-01-03T16:00:00",60,"CLK",285,44.7,2.05,55.04,11.47,34.96,-14.35,69.09,-7.8,1.3,12.1,-7.3,3.2,12.1
"2002-01-03T17:00:00",60,"CLK",285,44.7,2.05,55.04,12.29,34.96,-14.35,67.5,-4,2.6,5.8,-3.2,3.6,5.8
"2002-01-03T18:00:00",60,"CLK",285,44.7,2.05,55.04,13.15,34.96,-14.35,68.66,-3.1,5.3,6.4,-1.6,5.9,6.4
"2002-01-03T19:00:00",60,"CLK",285,44.7,2.05,55.04,14.07,34.96,-14.35,72.44,-4,9.5,8,-1.5,10.2,8
"2002-01-03T20:00:00",60,"CLK",285,44.7,2.05,55.04,15.03,34.96,-14.35,78.44,-1.7,9.4,6.4,0.7,9.6,6.4
"2002-01-03T21:00:00",60,"CLK",285,44.7,2.05,55.04,16,34.96,-14.35,86.17,1.1,9.6,5,3.4,9,5
"2002-01-03T22:00:00",60,"CLK",285,44.7,2.05,55.04,16.97,34.96,-14.35,95.15,1.4,6.9,3.6,3.1,6.4,3.6
"2002-01-03T23:00:00",60,"CLK",285,44.7,2.05,55.04,17.96,34.96,-14.35,105,3.8,2.5,3,4.3,1.5,3
"2002-01-04T00:00:00",60,"CLK",285,44.7,2.05,55.04,18.95,34.96,-14.35,115.39,1.5,0.6,4.2,1.6,0.2,4.2
"2002-01-04T01:00:00",60,"CLK",285,44.7,2.05,55.04,19.98,34.96,-14.35,126.02,0,3.4,3.2,0.8,3.3,3.2
"2002-01-04T02:00:00",60,"CLK",285,44.7,2.05,55.04,21.06,34.96,-14.35,136.54,2.2,-2.8,2.8,1.4,-3.3,2.8
"2002-01-04T03:00:00",60,"CLK",285,44.7,2.05,55.04,22.16,34.96,-14.35,146.38,2.7,0,2.7,2.6,-0.7,2.7
"2002-01-04T04:00:00",60,"CLK",285,44.7,2.05,55.04,23.25,34.96,-14.35,154.35,1.3,-3.7,3.5,0.4,-3.9,3.5
"2002-01-04T05:00:00",60,"CLK",285,44.7,2.05,55.04,0.34,34.96,-14.35,158.02,0.4,3.8,3.1,1.3,3.6,3.1
"2002-01-04T06:00:00",60,"CLK",285,44.7,2.05,55.04,1.46,34.96,-14.35,155.3,-1,3.4,3.2,-0.1,3.6,3.2
"2002-01-04T07:00:00",60,"CLK",285,44.7,2.05,55.04,2.56,34.96,-14.35,147.81,-1.4,2.8,3.2,-0.6,3.1,3.2
"2002-01-04T08:00:00",60,"CLK",285,44.7,2.05,55.04,3.57,34.96,-14.35,138.16,-1.8,2.5,3,-1.2,2.9,3
"2002-01-04T09:00:00",60,"CLK",285,44.7,2.05,55.04,4.51,34.96,-14.35,127.7,-2.4,0.9,2.7,-2.1,1.5,2.7
"2002-01-04T10:00:00",60,"CLK",285,44.7,2.05,55.04,5.48,34.96,-14.35,117.05,-2,1.4,2.2,-1.6,1.9,2.2
"2002-01-04T11:00:00",60,"CLK",285,44.7,2.05,55.04,6.52,34.96,-14.35,106.6,-1.5,-1,1.7,-1.7,-0.6,1.7
"2002-01-04T12:00:00",60,"CLK",285,44.7,2.05,55.04,7.61,34.96,-14.35,96.63,0.7,-1.8,1.1,0.2,-1.9,1.1
"2002-01-04T13:00:00",60,"CLK",285,44.7,2.05,55.04,8.67,34.96,-14.35,87.48,2.6,-1.3,0.2,2.2,-1.9,0.2
"2002-01-04T14:00:00",60,"CLK",285,44.7,2.05,55.04,9.68,34.96,-14.35,79.51,1,-11,1.2,-1.7,-10.9,1.2
"2002-01-04T15:00:00",60,"CLK",285,44.7,2.05,55.04,10.61,34.96,-14.35,73.19,-0.2,-6.9,-0.4,-1.9,-6.6,-0.4
"2002-01-04T16:00:00",60,"CLK",285,44.7,2.05,55.04,11.46,34.96,-14.35,69.01,5.5,-16,-0.9,1.4,-16.8,-0.9
"2002-01-04T17:00:00",60,"CLK",285,44.7,2.05,55.04,12.28,34.96,-14.35,67.4,9.6,-13.3,-4.7,6,-15.3,-4.7
"2002-01-04T18:00:00",60,"CLK",285,44.7,2.05,55.04,13.14,34.96,-14.35,68.54,7.7,-8.5,1.6,5.3,-10.2,1.6
"2002-01-04T19:00:00",60,"CLK",285,44.7,2.05,55.04,14.06,34.96,-14.35,72.31,2.9,-3,0.8,2,-3.6,0.8
"2002-01-04T20:00:00",60,"CLK",285,44.7,2.05,55.04,15.02,34.96,-14.35,78.3,8.2,-1.4,2,7.6,-3.4,2
"2002-01-04T21:00:00",60,"CLK",285,44.7,2.05,55.04,15.99,34.96,-14.35,86.02,9.3,-1.3,1.4,8.7,-3.5,1.4
"2002-01-04T22:00:00",60,"CLK",285,44.7,2.05,55.04,16.97,34.96,-14.35,95,8.5,-1.4,0,7.9,-3.4,0
"2002-01-04T23:00:00",60,"CLK",285,44.7,2.05,55.04,17.96,34.96,-14.35,104.85,4.2,0.3,0.6,4.1,-0.8,0.6
"2002-01-05T00:00:00",60,"CLK",285,44.7,2.05,55.04,18.95,34.96,-14.35,115.24,4,-2,2.8,3.4,-2.9,2.8
"2002-01-05T01:00:00",60,"CLK",285,44.7,2.05,55.04,19.97,34.96,-14.35,125.87,2.2,-2,2.1,1.7,-2.5,2.1
"2002-01-05T02:00:00",60,"CLK",285,44.7,2.05,55.04,21.05,34.96,-14.35,136.39,2.7,-2.1,4.4,2.1,-2.7,4.4
"2002-01-05T03:00:00",60,"CLK",285,44.7,2.05,55.04,22.15,34.96,-14.35,146.23,1.7,1.6,5.1,2.1,1.2,5.1
"2002-01-05T04:00:00",60,"CLK",285,44.7,2.05,55.04,23.24,34.96,-14.35,154.21,-1.9,4.7,3.9,-0.7,5.1,3.9
"2002-01-05T05:00:00",60,"CLK",285,44.7,2.05,55.04,0.33,34.96,-14.35,157.91,1.4,3.1,3.5,2.1,2.7,3.5
"2002-01-05T06:00:00",60,"CLK",285,44.7,2.05,55.04,1.45,34.96,-14.35,155.24,1.8,1.3,2.7,2.1,0.8,2.7
"2002-01-05T07:00:00",60,"CLK",285,44.7,2.05,55.04,2.55,34.96,-14.35,147.8,0.9,3.6,2.3,1.7,3.3,2.3
"2002-01-05T08:00:00",60,"CLK",285,44.7,2.05,55.04,3.56,34.96,-14.35,138.17,1.7,3.2,2.3,2.4,2.6,2.3
"2002-01-05T09:00:00",60,"CLK",285,44.7,2.05,55.04,4.51,34.96,-14.35,127.71,-0.4,1.8,2.5,0.1,1.8,2.5
"2002-01-05T10:00:00",60,"CLK",285,44.7,2.05,55.04,5.47,34.96,-14.35,117.06,-1.1,-0.1,2.9,-1.1,0.2,2.9
"2002-01-05T11:00:00",60,"CLK",285,44.7,2.05,55.04,6.51,34.96,-14.35,106.6,-2.2,0.2,2,-2.1,0.7,2
"2002-01-05T12:00:00",60,"CLK",285,44.7,2.05,55.04,7.6,34.96,-14.35,96.62,-3.5,-0.8,3.3,-3.5,0.1,3.3
"2002-01-05T13:00:00",60,"CLK",285,44.7,2.05,55.04,8.66,34.96,-14.35,87.45,-4.1,-0.3,6.8,-4.1,0.7,6.8
"2002-01-05T14:00:00",60,"CLK",285,44.7,2.05,55.04,9.67,34.96,-14.35,79.47,0,4,4.5,1,3.9,4.5
"2002-01-05T15:00:00",60,"CLK",285,44.7,2.05,55.04,10.6,34.96,-14.35,73.12,2,2.6,1.2,2.6,2,1.2
"2002-01-05T16:00:00",60,"CLK",285,44.7,2.05,55.04,11.45,34.96,-14.35,68.92,4.1,-2.4,6.1,3.3,-3.4,6.1
"2002-01-05T17:00:00",60,"CLK",285,44.7,2.05,55.04,12.27,34.96,-14.35,67.29,5.3,-1.9,5.8,4.7,-3.2,5.8
"2002-01-05T18:00:00",60,"CLK",285,44.7,2.05,55.04,13.13,34.96,-14.35,68.41,6.9,2.5,5.2,7.3,0.7,5.2
"2002-01-05T19:00:00",60,"CLK",285,44.7,2.05,55.04,14.06,34.96,-14.35,72.17,8.8,1.4,2.2,8.9,-0.8,2.2
"2002-01-05T20:00:00",60,"CLK",285,44.7,2.05,55.04,15.02,34.96,-14.35,78.15,7.3,5,-2,8.3,3,-2
"2002-01-05T21:00:00",60,"CLK",285,44.7,2.05,55.04,15.99,34.96,-14.35,85.87,6.7,2.1,-0.5,7.1,0.4,-0.5
"2002-01-05T22:00:00",60,"CLK",285,44.7,2.05,55.04,16.96,34.96,-14.35,94.85,8.4,1.8,-0.2,8.6,-0.3,-0.2
"2002-01-05T23:00:00",60,"CLK",285,44.7,2.05,55.04,17.95,34.96,-14.35,104.7,8.7,1.1,-1.6,8.7,-1.1,-1.6
"2002-01-06T00:00:00",60,"CLK",285,44.7,2.05,55.04,18.94,34.96,-14.35,115.09,6.4,-0.5,-0.4,6.1,-2,-0.4
"2002-01-06T01:00:00",60,"CLK",285,44.7,2.05,55.04,19.96,34.96,-14.35,125.72,6.6,0.8,-0.4,6.6,-0.9,-0.4
"2002-01-06T02:00:00",60,"CLK",285,44.7,2.05,55.04,21.04,34.96,-14.35,136.24,9.9,2.6,-1.9,10.2,0.1,-1.9
"2002-01-06T03:00:00",60,"CLK",285,44.7,2.05,55.04,22.15,34.96,-14.35,146.08,7.5,1.7,-1.1,7.7,-0.3,-1.1
"2002-01-06T04:00:00",60,"CLK",285,44.7,2.05,55.04,23.23,34.96,-14.35,154.06,9.3,2.4,-1.4,9.6,0.1,-1.4
"2002-01-06T05:00:00",60,"CLK",285,44.7,2.05,55.04,0.32,34.96,-14.35,157.79,10.5,0.8,-1.7,10.4,-1.8,-1.7
"2002-01-06T06:00:00",60,"CLK",285,44.7,2.05,55.04,1.44,34.96,-14.35,155.18,7.5,1.6,-1.7,7.6,-0.3,-1.7
"2002-01-06T07:00:00",60,"CLK",285,44.7,2.05,55.04,2.54,34.96,-14.35,147.78,7.5,1.4,-1,7.6,-0.5,-1
"2002-01-06T08:00:00",60,"CLK",285,44.7,2.05,55.04,3.55,34.96,-14.35,138.16,7.6,-1.5,-0.5,7,-3.4,-0.5
"2002-01-06T09:00:00",60,"CLK",285,44.7,2.05,55.04,4.5,34.96,-14.35,127.71,11.2,1.6,-2,11.2,-1.2,-2
"2002-01-06T10:00:00",60,"CLK",285,44.7,2.05,55.04,5.46,34.96,-14.35,117.07,8.8,0.9,-1.6,8.8,-1.3,-1.6
"2002-01-06T11:00:00",60,"CLK",285,44.7,2.05,55.04,6.5,34.96,-14.35,106.6,8.5,3.6,-1.9,9.1,1.4,-1.9
"2002-01-06T12:00:00",60,"CLK",285,44.7,2.05,55.04,7.58,34.96,-14.35,96.61,7.2,0,-0.2,7,-1.8,-0.2
"2002-01-06T13:00:00",60,"CLK",285,44.7,2.05,55.04,8.65,34.96,-14.35,87.43,8.9,3.4,0.3,9.5,1.1,0.3
"2002-01-06T14:00:00",60,"CLK",285,44.7,2.05,55.04,9.66,34.96,-14.35,79.42,5.6,7.7,-2.2,7.3,6.1,-2.2
"2002-01-06T15:00:00",60,"CLK",285,44.7,2.05,55.04,10.59,34.96,-14.35,73.05,0.4,10.5,-5,3,10,-5
"2002-01-06T16:00:00",60,"CLK",285,44.7,2.05,55.04,11.44,34.96,-14.35,68.83,1.1,10.7,-3.8,3.7,10.1,-3.8
"2002-01-06T17:00:00",60,"CLK",285,44.7,2.05,55.04,12.27,34.96,-14.35,67.17,5.2,5,-4.3,6.3,3.6,-4.3
"2002-01-06T18:00:00",60,"CLK",285,44.7,2.05,55.04,13.13,34.96,-14.35,68.28,3.6,3.2,-2.3,4.3,2.2,-2.3
"2002-01-06T19:00:00",60,"CLK",285,44.7,2.05,55.04,14.05,34.96,-14.35,72.02,6.7,4.5,-0.8,7.6,2.7,-0.8
"2002-01-06T20:00:00",60,"CLK",285,44.7,2.05,55.04,15.01,34.96,-14.35,78,9.4,5.9,-1.9,10.6,3.4,-1.9
"2002-01-06T21:00:00",60,"CLK",285,44.7,2.05,55.04,15.98,34.96,-14.35,85.71,7.8,2,-3.6,8.1,0,-3.6
"2002-01-06T22:00:00",60,"CLK",285,44.7,2.05,55.04,16.96,34.96,-14.35,94.69,11.8,-2,-2.2,10.9,-4.8,-2.2
"2002-01-06T23:00:00",60,"CLK",285,44.7,2.05,55.04,17.95,34.96,-14.35,104.54,3.2,-2.5,-1.6,2.5,-3.2,-1.6
"2002-01-07T00:00:00",60,"CLK",285,44.7,2.05,55.04,18.94,34.96,-14.35,114.93,7.6,-1.6,-1,6.9,-3.4,-1
"2002-01-07T01:00:00",60,"CLK",285,44.7,2.05,55.04,19.96,34.96,-14.35,125.56,7.3,-1,-1.4,6.8,-2.8,-1.4
"2002-01-07T02:00:00",60,"CLK",285,44.7,2.05,55.04,21.04,34.96,-14.35,136.08,7.3,0.2,-2.1,7.1,-1.6,-2.1
"2002-01-07T03:00:00",60,"CLK",285,44.7,2.05,55.04,22.14,34.96,-14.35,145.92,8.2,-1.4,-1.7,7.6,-3.4,-1.7
"2002-01-07T04:00:00",60,"CLK",285,44.7,2.05,55.04,23.22,34.96,-14.35,153.9,5.2,-2.6,-1.7,4.4,-3.8,-1.7
"2002-01-07T05:00:00",60,"CLK",285,44.7,2.05,55.04,0.31,34.96,-14.35,157.66,7.9,2.5,-1.5,8.3,0.4,-1.5
"2002-01-07T06:00:00",60,"CLK",285,44.7,2.05,55.04,1.43,34.96,-14.35,155.1,5.4,0.2,-1,5.3,-1.2,-1
"2002-01-07T07:00:00",60,"CLK",285,44.7,2.05,55.04,2.53,34.96,-14.35,147.74,5.1,-1,-0.1,4.7,-2.2,-0.1
"2002-01-07T08:00:00",60,"CLK",285,44.7,2.05,55.04,3.54,34.96,-14.35,138.15,6.1,-1.8,-0.1,5.5,-3.3,-0.1
"2002-01-07T09:00:00",60,"CLK",285,44.7,2.05,55.04,4.49,34.96,-14.35,127.71,7.3,-1.3,-0.5,6.8,-3.1,-0.5
"2002-01-07T10:00:00",60,"CLK",285,44.7,2.05,55.04,5.45,34.96,-14.35,117.06,9.1,-7,-7,7.1,-9,-7
"2002-01-07T11:00:00",60,"CLK",285,44.7,2.05,55.04,6.49,34.96,-14.35,106.59,16.8,-4.2,-9.1,15.2,-8.2,-9.1
"2002-01-07T12:00:00",60,"CLK",285,44.7,2.05,55.04,7.57,34.96,-14.35,96.59,21.3,2.3,-6.4,21.2,-3,-6.4
"2002-01-07T13:00:00",60,"CLK",285,44.7,2.05,55.04,8.64,34.96,-14.35,87.39,13,6.7,-3.3,14.2,3.3,-3.3
"2002-01-07T14:00:00",60,"CLK",285,44.7,2.05,55.04,9.65,34.96,-14.35,79.37,6.5,7.1,-8.2,8.1,5.3,-8.2
"2002-01-07T15:00:00",60,"CLK",285,44.7,2.05,55.04,10.58,34.96,-14.35,72.98,7.3,5.8,-5.9,8.5,3.9,-5.9
"2002-01-07T16:00:00",60,"CLK",285,44.7,2.05,55.04,11.44,34.96,-14.35,68.73,15.9,12.9,-5.6,18.6,8.6,-5.6
"2002-01-07T17:00:00",60,"CLK",285,44.7,2.05,55.04,12.26,34.96,-14.35,67.05,3.1,-4.9,-7,1.8,-5.5,-7
"2002-01-07T18:00:00",60,"CLK",285,44.7,2.05,55.04,13.12,34.96,-14.35,68.14,-9.6,-15.2,-4.8,-13,-12.3,-4.8
"2002-01-07T19:00:00",60,"CLK",285,44.7,2.05,55.04,14.05,34.96,-14.35,71.86,-3.1,-21.4,7,-8.3,-20,7
"2002-01-07T20:00:00",60,"CLK",285,44.7,2.05,55.04,15.01,34.96,-14.35,77.84,5.1,-17.1,4.2,0.7,-17.8,4.2
"2002-01-07T21:00:00",60,"CLK",285,44.7,2.05,55.04,15.98,34.96,-14.35,85.55,10.7,-18.7,6.3,5.8,-20.8,6.3
"2002-01-07T22:00:00",60,"CLK",285,44.7,2.05,55.04,16.95,34.96,-14.35,94.53,-7.3,-3.5,-0.5,-8,-1.6,-0.5
"2002-01-07T23:00:00",60,"CLK",285,44.7,2.05,55.04,17.94,34.96,-14.35,104.38,-3.3,-4,2.6,-4.2,-3.1,2.6
"2002-01-08T00:00:00",60,"CLK",285,44.7,2.05,55.04,18.93,34.96,-14.35,114.77,2.3,-3.4,4.1,1.4,-3.8,4.1
"2002-01-08T01:00:00",60,"CLK",285,44.7,2.05,55.04,19.95,34.96,-14.35,125.41,-3.6,2.3,4,-2.9,3.2,4
"2002-01-08T02:00:00",60,"CLK",285,44.7,2.05,55.04,21.03,34.96,-14.35,135.92,7.2,1.2,3.3,7.2,-0.6,3.3
"2002-01-08T03:00:00",60,"CLK",285,44.7,2.05,55.04,22.13,34.96,-14.35,145.76,-1.9,5,3.8,-0.7,5.3,3.8
"2002-01-08T04:00:00",60,"CLK",285,44.7,2.05,55.04,23.22,34.96,-14.35,153.74,-6.4,4,3,-5.2,5.4,3
"2002-01-08T05:00:00",60,"CLK",285,44.7,2.05,55.04,0.3,34.96,-14.35,157.52,-4.1,8.2,1.5,-2,8.9,1.5
"2002-01-08T06:00:00",60,"CLK",285,44.7,2.05,55.04,1.42,34.96,-14.35,155.02,-6.8,-4.3,0.8,-7.7,-2.5,0.8
"2002-01-08T07:00:00",60,"CLK",285,44.7,2.05,55.04,2.52,34.96,-14.35,147.71,-23.9,1.7,-12.2,-22.7,7.6,-12.2
"2002-01-08T08:00:00",60,"CLK",285,44.7,2.05,55.04,3.53,34.96,-14.35,138.14,-4.8,7.7,0.9,-2.7,8.7,0.9
"2002-01-08T09:00:00",60,"CLK",285,44.7,2.05,55.04,4.48,34.96,-14.35,127.7,-0.3,4.5,1.8,0.8,4.4,1.8
"2002-01-08T10:00:00",60,"CLK",285,44.7,2.05,55.04,5.44,34.96,-14.35,117.05,4.2,11.9,-1.7,7,10.5,-1.7
"2002-01-08T11:00:00",60,"CLK",285,44.7,2.05,55.04,6.48,34.96,-14.35,106.57,1.2,-0.6,-2.5,1,-0.8,-2.5
